Time_[s],Count_Rate_Channel_1_[kCounts/s]
14.74505,391.00000
14.74605,377.00000
14.74705,347.00000
14.74806,393.00000
14.74906,365.00000
14.75006,392.00000
14.75106,342.00000
14.75206,398.00000
14.75306,366.00000
14.75406,381.00000
14.75506,369.00000
14.75607,383.00000
14.75707,382.00000
14.75807,372.00000
14.75907,367.00000
14.76007,374.00000
14.76107,366.00000
14.76207,372.00000
14.76307,345.00000
14.76407,359.00000
14.76508,383.00000
14.76608,370.00000
14.76708,367.00000
14.76808,340.00000
14.76908,371.00000
14.77008,384.00000
14.77108,352.00000
14.77208,341.00000
14.77308,376.00000
14.77409,366.00000
14.77509,345.00000
14.77609,374.00000
14.77709,368.00000
14.77809,418.00000
14.77909,381.00000
14.78009,393.00000
14.78109,351.00000
14.78210,363.00000
14.78310,395.00000
14.78410,403.00000
14.78510,350.00000
14.78610,375.00000
14.78710,383.00000
14.78810,397.00000
14.78910,392.00000
14.79010,351.00000
14.79111,400.00000
14.79211,365.00000
14.79311,348.00000
14.79411,389.00000
14.79511,392.00000
14.79611,422.00000
14.79711,402.00000
14.79811,417.00000
14.79911,385.00000
14.80012,406.00000
14.80112,373.00000
14.80212,376.00000
14.80312,398.00000
14.80412,370.00000
14.80512,404.00000
14.80612,349.00000
14.80712,365.00000
14.80813,414.00000
14.80913,380.00000
14.81013,385.00000
14.81113,424.00000
14.81213,391.00000
14.81313,381.00000
14.81413,391.00000
14.81513,417.00000
14.81613,382.00000
14.81714,404.00000
14.81814,365.00000
14.81914,414.00000
14.82014,370.00000
14.82114,388.00000
14.82214,399.00000
14.82314,427.00000
14.82414,370.00000
14.82514,427.00000
14.82615,389.00000
14.82715,415.00000
14.82815,375.00000
14.82915,390.00000
14.83015,374.00000
14.83115,394.00000
14.83215,362.00000
14.83315,393.00000
14.83416,415.00000
14.83516,356.00000
14.83616,396.00000
14.83716,372.00000
14.83816,392.00000
14.83916,378.00000
14.84016,378.00000
14.84116,394.00000
14.84216,426.00000
14.84317,401.00000
14.84417,369.00000
14.84517,409.00000
14.84617,390.00000
14.84717,362.00000
14.84817,412.00000
14.84917,389.00000
14.85017,354.00000
14.85118,387.00000
14.85218,397.00000
14.85318,409.00000
14.85418,382.00000
14.85518,405.00000
14.85618,374.00000
14.85718,365.00000
14.85818,398.00000
14.85918,374.00000
14.86019,375.00000
14.86119,368.00000
14.86219,385.00000
14.86319,386.00000
14.86419,388.00000
14.86519,373.00000
14.86619,389.00000
14.86719,403.00000
14.86819,321.00000
14.86920,354.00000
14.87020,376.00000
14.87120,415.00000
14.87220,379.00000
14.87320,391.00000
14.87420,397.00000
14.87520,395.00000
14.87620,369.00000
14.87721,400.00000
14.87821,406.00000
14.87921,415.00000
14.88021,380.00000
14.88121,372.00000
14.88221,372.00000
14.88321,368.00000
14.88421,376.00000
14.88521,393.00000
14.88622,395.00000
14.88722,364.00000
14.88822,407.00000
14.88922,402.00000
14.89022,413.00000
14.89122,407.00000
14.89222,348.00000
14.89322,401.00000
14.89422,369.00000
14.89523,412.00000
14.89623,379.00000
14.89723,382.00000
14.89823,405.00000
14.89923,427.00000
14.90023,422.00000
14.90123,401.00000
14.90223,406.00000
14.90324,402.00000
14.90424,394.00000
14.90524,400.00000
14.90624,399.00000
14.90724,376.00000
14.90824,376.00000
14.90924,380.00000
14.91024,399.00000
14.91124,402.00000
14.91225,368.00000
14.91325,366.00000
14.91425,394.00000
14.91525,374.00000
14.91625,432.00000
14.91725,400.00000
14.91825,377.00000
14.91925,371.00000
14.92025,384.00000
14.92126,397.00000
14.92226,370.00000
14.92326,405.00000
14.92426,383.00000
14.92526,375.00000
14.92626,389.00000
14.92726,384.00000
14.92826,384.00000
14.92927,360.00000
14.93027,366.00000
14.93127,348.00000
14.93227,382.00000
14.93327,357.00000
14.93427,415.00000
14.93527,380.00000
14.93627,376.00000
14.93727,378.00000
14.93828,362.00000
14.93928,369.00000
14.94028,365.00000
14.94128,337.00000
14.94228,372.00000
14.94328,362.00000
14.94428,349.00000
14.94528,388.00000
14.94629,391.00000
14.94729,380.00000
14.94829,428.00000
14.94929,375.00000
14.95029,388.00000
14.95129,398.00000
14.95229,406.00000
14.95329,396.00000
14.95429,404.00000
14.95530,436.00000
14.95630,418.00000
14.95730,377.00000
14.95830,433.00000
14.95930,429.00000
14.96030,419.00000
14.96130,434.00000
14.96230,449.00000
14.96330,425.00000
14.96431,438.00000
14.96531,375.00000
14.96631,413.00000
14.96731,417.00000
14.96831,405.00000
14.96931,373.00000
14.97031,425.00000
14.97131,430.00000
14.97232,426.00000
14.97332,431.00000
14.97432,452.00000
14.97532,399.00000
14.97632,401.00000
14.97732,448.00000
14.97832,385.00000
14.97932,406.00000
14.98032,411.00000
14.98133,423.00000
14.98233,467.00000
14.98333,410.00000
14.98433,436.00000
14.98533,421.00000
14.98633,455.00000
14.98733,413.00000
14.98833,432.00000
14.98933,410.00000
14.99034,396.00000
14.99134,398.00000
14.99234,444.00000
14.99334,373.00000
14.99434,433.00000
14.99534,395.00000
14.99634,451.00000
14.99734,423.00000
14.99835,443.00000
14.99935,389.00000
15.00035,381.00000
15.00135,429.00000
15.00235,403.00000
15.00335,426.00000
15.00435,421.00000
15.00535,375.00000
15.00635,406.00000
15.00736,417.00000
15.00836,407.00000
15.00936,406.00000
15.01036,372.00000
15.01136,414.00000
15.01236,393.00000
15.01336,417.00000
15.01436,406.00000
15.01536,386.00000
15.01637,416.00000
15.01737,451.00000
15.01837,358.00000
15.01937,386.00000
15.02037,406.00000
15.02137,399.00000
15.02237,429.00000
15.02337,411.00000
15.02438,420.00000
15.02538,433.00000
15.02638,370.00000
15.02738,426.00000
15.02838,467.00000
15.02938,442.00000
15.03038,433.00000
15.03138,420.00000
15.03238,422.00000
15.03339,390.00000
15.03439,417.00000
15.03539,410.00000
15.03639,395.00000
15.03739,435.00000
15.03839,414.00000
15.03939,378.00000
15.04039,404.00000
15.04140,362.00000
15.04240,424.00000
15.04340,370.00000
15.04440,399.00000
15.04540,386.00000
15.04640,469.00000
15.04740,480.00000
15.04840,458.00000
15.04940,437.00000
15.05041,427.00000
15.05141,457.00000
15.05241,424.00000
15.05341,465.00000
15.05441,432.00000
15.05541,453.00000
15.05641,441.00000
15.05741,412.00000
15.05841,461.00000
15.05942,452.00000
15.06042,419.00000
15.06142,422.00000
15.06242,417.00000
15.06342,441.00000
15.06442,410.00000
15.06542,451.00000
15.06642,448.00000
15.06743,412.00000
15.06843,438.00000
15.06943,457.00000
15.07043,453.00000
15.07143,438.00000
15.07243,425.00000
15.07343,418.00000
15.07443,464.00000
15.07543,455.00000
15.07644,442.00000
15.07744,401.00000
15.07844,384.00000
15.07944,417.00000
15.08044,425.00000
15.08144,405.00000
15.08244,423.00000
15.08344,418.00000
15.08444,387.00000
15.08545,401.00000
15.08645,409.00000
15.08745,405.00000
15.08845,429.00000
15.08945,408.00000
15.09045,392.00000
15.09145,386.00000
15.09245,459.00000
15.09346,415.00000
15.09446,428.00000
15.09546,423.00000
15.09646,378.00000
15.09746,429.00000
15.09846,403.00000
15.09946,393.00000
15.10046,429.00000
15.10146,408.00000
15.10247,431.00000
15.10347,389.00000
15.10447,401.00000
15.10547,405.00000
15.10647,430.00000
15.10747,462.00000
15.10847,458.00000
15.10947,479.00000
15.11047,427.00000
15.11148,464.00000
15.11248,487.00000
15.11348,444.00000
15.11448,444.00000
15.11548,433.00000
15.11648,455.00000
15.11748,507.00000
15.11848,456.00000
15.11949,480.00000
15.12049,469.00000
15.12149,470.00000
15.12249,454.00000
15.12349,467.00000
15.12449,482.00000
15.12549,456.00000
15.12649,489.00000
15.12749,483.00000
15.12850,472.00000
15.12950,429.00000
15.13050,454.00000
15.13150,410.00000
15.13250,484.00000
15.13350,497.00000
15.13450,463.00000
15.13550,465.00000
15.13651,446.00000
15.13751,448.00000
15.13851,444.00000
15.13951,466.00000
15.14051,459.00000
15.14151,401.00000
15.14251,436.00000
15.14351,412.00000
15.14451,431.00000
15.14552,400.00000
15.14652,414.00000
15.14752,405.00000
15.14852,431.00000
15.14952,409.00000
15.15052,441.00000
15.15152,450.00000
15.15252,445.00000
15.15352,444.00000
15.15453,459.00000
15.15553,457.00000
15.15653,460.00000
15.15753,449.00000
15.15853,451.00000
15.15953,394.00000
15.16053,416.00000
15.16153,372.00000
15.16254,384.00000
15.16354,441.00000
15.16454,430.00000
15.16554,471.00000
15.16654,425.00000
15.16754,435.00000
15.16854,479.00000
15.16954,485.00000
15.17054,437.00000
15.17155,417.00000
15.17255,424.00000
15.17355,439.00000
15.17455,410.00000
15.17555,388.00000
15.17655,384.00000
15.17755,369.00000
15.17855,390.00000
15.17955,373.00000
15.18056,391.00000
15.18156,394.00000
15.18256,353.00000
15.18356,394.00000
15.18456,406.00000
15.18556,448.00000
15.18656,425.00000
15.18756,388.00000
15.18857,401.00000
15.18957,429.00000
15.19057,379.00000
15.19157,420.00000
15.19257,404.00000
15.19357,398.00000
15.19457,427.00000
15.19557,401.00000
15.19657,450.00000
15.19758,392.00000
15.19858,462.00000
15.19958,430.00000
15.20058,450.00000
15.20158,395.00000
15.20258,405.00000
15.20358,413.00000
15.20458,441.00000
15.20558,445.00000
15.20659,400.00000
15.20759,483.00000
15.20859,421.00000
15.20959,467.00000
15.21059,445.00000
15.21159,467.00000
15.21259,433.00000
15.21359,414.00000
15.21460,422.00000
15.21560,461.00000
15.21660,411.00000
15.21760,457.00000
15.21860,418.00000
15.21960,433.00000
15.22060,474.00000
15.22160,447.00000
15.22260,441.00000
15.22361,430.00000
15.22461,379.00000
15.22561,407.00000
15.22661,428.00000
15.22761,400.00000
15.22861,432.00000
15.22961,409.00000
15.23061,425.00000
15.23162,454.00000
15.23262,397.00000
15.23362,424.00000
15.23462,439.00000
15.23562,407.00000
15.23662,380.00000
15.23762,414.00000
15.23862,419.00000
15.23962,382.00000
15.24063,387.00000
15.24163,410.00000
15.24263,371.00000
15.24363,374.00000
15.24463,410.00000
15.24563,368.00000
15.24663,373.00000
15.24763,364.00000
15.24863,368.00000
15.24964,395.00000
15.25064,382.00000
15.25164,380.00000
15.25264,405.00000
15.25364,421.00000
15.25464,401.00000
15.25564,366.00000
15.25664,388.00000
15.25765,411.00000
15.25865,341.00000
15.25965,396.00000
15.26065,357.00000
15.26165,378.00000
15.26265,391.00000
15.26365,370.00000
15.26465,392.00000
15.26565,415.00000
15.26666,429.00000
15.26766,432.00000
15.26866,456.00000
15.26966,438.00000
15.27066,424.00000
15.27166,452.00000
15.27266,395.00000
15.27366,394.00000
15.27466,420.00000
15.27567,425.00000
15.27667,411.00000
15.27767,442.00000
15.27867,378.00000
15.27967,411.00000
15.28067,407.00000
15.28167,412.00000
15.28267,410.00000
15.28368,412.00000
15.28468,424.00000
15.28568,376.00000
15.28668,381.00000
15.28768,370.00000
15.28868,370.00000
15.28968,394.00000
15.29068,372.00000
15.29168,355.00000
15.29269,403.00000
15.29369,376.00000
15.29469,369.00000
15.29569,354.00000
15.29669,370.00000
15.29769,407.00000
15.29869,379.00000
15.29969,423.00000
15.30069,403.00000
15.30170,388.00000
15.30270,369.00000
15.30370,410.00000
15.30470,427.00000
15.30570,414.00000
15.30670,366.00000
15.30770,416.00000
15.30870,401.00000
15.30971,388.00000
15.31071,409.00000
15.31171,373.00000
15.31271,394.00000
15.31371,363.00000
15.31471,363.00000
15.31571,407.00000
15.31671,401.00000
15.31771,400.00000
15.31872,408.00000
15.31972,332.00000
15.32072,380.00000
15.32172,386.00000
15.32272,398.00000
15.32372,405.00000
15.32472,363.00000
15.32572,405.00000
15.32673,398.00000
15.32773,405.00000
15.32873,352.00000
15.32973,378.00000
15.33073,413.00000
15.33173,424.00000
15.33273,465.00000
15.33373,403.00000
15.33473,422.00000
15.33574,406.00000
15.33674,401.00000
15.33774,394.00000
15.33874,352.00000
15.33974,403.00000
15.34074,377.00000
15.34174,387.00000
15.34274,384.00000
15.34374,398.00000
15.34475,425.00000
15.34575,380.00000
15.34675,376.00000
15.34775,379.00000
15.34875,371.00000
15.34975,374.00000
15.35075,409.00000
15.35175,433.00000
15.35276,392.00000
15.35376,371.00000
15.35476,422.00000
15.35576,366.00000
15.35676,419.00000
15.35776,405.00000
15.35876,428.00000
15.35976,402.00000
15.36076,372.00000
15.36177,393.00000
15.36277,365.00000
15.36377,413.00000
15.36477,400.00000
15.36577,420.00000
15.36677,446.00000
15.36777,408.00000
15.36877,441.00000
15.36977,444.00000
15.37078,433.00000
15.37178,439.00000
15.37278,444.00000
15.37378,419.00000
15.37478,387.00000
15.37578,378.00000
15.37678,388.00000
15.37778,389.00000
15.37879,383.00000
15.37979,382.00000
15.38079,382.00000
15.38179,425.00000
15.38279,364.00000
15.38379,380.00000
15.38479,383.00000
15.38579,386.00000
15.38679,388.00000
15.38780,364.00000
15.38880,372.00000
15.38980,391.00000
15.39080,396.00000
15.39180,345.00000
15.39280,399.00000
15.39380,401.00000
15.39480,394.00000
15.39580,394.00000
15.39681,390.00000
15.39781,373.00000
15.39881,401.00000
15.39981,404.00000
15.40081,366.00000
15.40181,404.00000
15.40281,409.00000
15.40381,406.00000
15.40482,440.00000
15.40582,414.00000
15.40682,400.00000
15.40782,421.00000
15.40882,381.00000
15.40982,385.00000
15.41082,367.00000
15.41182,398.00000
15.41282,448.00000
15.41383,388.00000
15.41483,367.00000
15.41583,395.00000
15.41683,428.00000
15.41783,363.00000
15.41883,351.00000
15.41983,365.00000
15.42083,411.00000
15.42184,370.00000
15.42284,383.00000
15.42384,413.00000
15.42484,410.00000
15.42584,396.00000
15.42684,379.00000
15.42784,437.00000
15.42884,402.00000
15.42984,445.00000
15.43085,434.00000
15.43185,450.00000
15.43285,439.00000
15.43385,422.00000
15.43485,398.00000
15.43585,386.00000
15.43685,423.00000
15.43785,441.00000
15.43885,428.00000
15.43986,448.00000
15.44086,409.00000
15.44186,427.00000
15.44286,405.00000
15.44386,425.00000
15.44486,409.00000
15.44586,433.00000
15.44686,442.00000
15.44787,438.00000
15.44887,418.00000
15.44987,438.00000
15.45087,435.00000
15.45187,443.00000
15.45287,437.00000
15.45387,447.00000
15.45487,416.00000
15.45587,436.00000
15.45688,472.00000
15.45788,459.00000
15.45888,450.00000
15.45988,492.00000
15.46088,531.00000
15.46188,516.00000
15.46288,523.00000
15.46388,575.00000
15.46488,512.00000
15.46589,509.00000
15.46689,504.00000
15.46789,487.00000
15.46889,399.00000
15.46989,422.00000
15.47089,458.00000
15.47189,454.00000
15.47289,420.00000
15.47390,452.00000
15.47490,454.00000
15.47590,403.00000
15.47690,452.00000
15.47790,416.00000
15.47890,458.00000
15.47990,454.00000
15.48090,531.00000
15.48190,457.00000
15.48291,463.00000
15.48391,448.00000
15.48491,487.00000
15.48591,489.00000
15.48691,437.00000
15.48791,468.00000
15.48891,449.00000
15.48991,467.00000
15.49091,482.00000
15.49192,551.00000
15.49292,526.00000
15.49392,575.00000
15.49492,456.00000
15.49592,461.00000
15.49692,423.00000
15.49792,413.00000
15.49892,445.00000
15.49993,411.00000
15.50093,464.00000
15.50193,466.00000
15.50293,391.00000
15.50393,369.00000
15.50493,415.00000
15.50593,409.00000
15.50693,445.00000
15.50793,402.00000
15.50894,409.00000
15.50994,441.00000
15.51094,446.00000
15.51194,397.00000
15.51294,408.00000
15.51394,431.00000
15.51494,451.00000
15.51594,473.00000
15.51695,467.00000
15.51795,509.00000
15.51895,511.00000
15.51995,443.00000
15.52095,476.00000
15.52195,429.00000
15.52295,472.00000
15.52395,498.00000
15.52495,564.00000
15.52596,551.00000
15.52696,514.00000
15.52796,493.00000
15.52896,509.00000
15.52996,530.00000
15.53096,445.00000
15.53196,458.00000
15.53296,515.00000
15.53396,485.00000
15.53497,433.00000
15.53597,456.00000
15.53697,452.00000
15.53797,433.00000
15.53897,445.00000
15.53997,442.00000
15.54097,422.00000
15.54197,421.00000
15.54298,468.00000
15.54398,442.00000
15.54498,414.00000
15.54598,420.00000
15.54698,423.00000
15.54798,425.00000
15.54898,417.00000
15.54998,452.00000
15.55098,467.00000
15.55199,452.00000
15.55299,473.00000
15.55399,432.00000
15.55499,415.00000
15.55599,465.00000
15.55699,485.00000
15.55799,470.00000
15.55899,476.00000
15.55999,494.00000
15.56100,446.00000
15.56200,496.00000
15.56300,506.00000
15.56400,566.00000
15.56500,637.00000
15.56600,640.00000
15.56700,788.00000
15.56800,825.00000
15.56901,911.00000
15.57001,927.00000
15.57101,851.00000
15.57201,842.00000
15.57301,952.00000
15.57401,1032.00000
15.57501,1025.00000
15.57601,818.00000
15.57701,654.00000
15.57802,607.00000
15.57902,474.00000
15.58002,393.00000
15.58102,433.00000
15.58202,477.00000
15.58302,521.00000
15.58402,532.00000
15.58502,532.00000
15.58602,603.00000
15.58703,570.00000
15.58803,552.00000
15.58903,706.00000
15.59003,597.00000
15.59103,661.00000
15.59203,1006.00000
15.59303,888.00000
15.59403,925.00000
15.59504,929.00000
15.59604,846.00000
15.59704,870.00000
15.59804,799.00000
15.59904,838.00000
15.60004,897.00000
15.60104,825.00000
